iter	Passed	Remaining
1626	36217	8303
1627	36234	8279
1628	36251	8256
1629	36268	8232
1630	36285	8209
1631	36304	8186
1632	36322	8163
1633	36341	8140
1634	36359	8117
1635	36377	8093
1636	36395	8070
1637	36417	8048
1638	36434	8025
1639	36451	8001
1640	36469	7978
1641	36486	7955
1642	36503	7931
1643	36522	7908
1644	36560	7889
1645	36581	7867
1646	36598	7844
1647	36617	7821
1648	36635	7798
1649	36651	7774
1650	36668	7751
1651	36685	7728
1652	36702	7704
1653	36720	7681
1654	36739	7658
1655	36756	7635
1656	36773	7612
1657	36791	7589
1658	36809	7565
1659	36826	7542
1660	36845	7519
